Employee ID,Name,Department,Salary
273652,Susanta Fujisaki,Marketing,64606
273653,Christfried Nastansky,Human Resources,81618
273655,Geraldo Bennet,Production,82388
273655,Geraldo Bennet,Development,82388
273656,Aleksander Sankaranarayanan,Production,67814
273657,Jouko Hashii,Production,78503
273658,Jaana Lipner,Sales,95722
273659,Toshimo Smailagic,Human Resources,97141
273661,Alper Heijenga,Quality Management,52729
273662,Arunachalam Baba,Production,59384
273663,Bartek Ananiadou,Marketing,108482
273664,Ayakannu Porenta,Development,66133
273665,Sangeeta Litzler,Marketing,81715
273666,Sandeepan Waschkowski,Production,53816
273666,Sandeepan Waschkowski,Development,53816
273668,Matt Miyakawa,Development,57683
273669,Shahar Koblitz,Development,40799
273670,Dharmaraja Billawala,Human Resources,51478
273672,Shahab Spieker,Quality Management,72737
273674,Sadok Ratnakar,Marketing,68914
273674,Sadok Ratnakar,Sales,68914
273675,Kotesh Teitelbaum,Marketing,78260
273676,Geraldo Smeets,Production,55998
273677,Terresa Spinelli,Sales,106847
273678,Gro Cronau,Human Resources,65080
273679,Valeska Lieberherr,Sales,85723
273682,Munehiko Kakkad,Marketing,99972
273683,Shawna Covnot,Development,75568
273683,Shawna Covnot,Customer Service,75568
273685,Lucien Laventhal,Development,58153
273686,Xiaobin Cronin,Finance,67401
273687,Bouchung Beidas,Production,69913
273688,Kish Lienhardt,Sales,100379
273690,Jiong Heyers,Production,61262
273691,Chikara Kusakabe,Quality Management,57729
273692,Inderjeet Osgood,Development,67594
273693,Niranjan Besancenot,Customer Service,90549
273693,Niranjan Besancenot,Marketing,90549
273694,Monique Coombs,Sales,110978
273695,Nishit Dratva,Development,49959
273696,Yongmao Camurati,Sales,77718
273697,Tru Kampfer,Sales,83103
273700,Kien Feldhoffer,Marketing,55024
273701,Bernardo Chartres,Production,59012
273701,Bernardo Chartres,Customer Service,59012
273702,Yurii Talmon,Quality Management,73038
273703,Youpyo Schach,Human Resources,79467
273705,Susanne Stroustrup,Customer Service,64392
273706,Chaoyi Biron,Development,54600
273707,Subhash Hardjono,Sales,82705
273708,Dines Marrevee,Marketing,44583
273709,Ingemar Colorni,Human Resources,101683
273709,Ingemar Colorni,Finance,101683
273711,Kensyu Rodier,Customer Service,69048
273712,Mart Miara,Customer Service,55952
273713,Susanne Gammage,Production,71725
273714,Bikash Rosen,Quality Management,51099
273715,Radhakrishnan Krogh,Sales,82533
273717,Manibrata Imataki,Development,71944
273718,Padma Nitto,Development,78459
273718,Padma Nitto,Production,78459
273719,Jaihie Sevcikova,Quality Management,56102
273720,Genevieve Rettelbach,Research,82960
273721,Kazuhisa Wegerle,Sales,68957
273722,Tadahiro Baezner,Research,45839
273724,Baruch Choobineh,Development,58189
273725,Elvia Mamelak,Development,49132
273726,Ramzi Stanfel,Development,78485
273727,Marlo Hedayat,Development,66846
273728,Stafford Oberman,Development,63428
273728,Stafford Oberman,Customer Service,63428
273729,Kasidit Jahnichen,Production,54628
273730,Jinya Schapire,Sales,64778
273732,Deniz Papastamatiou,Sales,115340
273733,Cordelia Schoegge,Production,81697
273734,Moie Avouris,Research,58052
273735,Persi Perly,Sales,61586
273736,Xiaobin Porotnikoff,Research,60570
273737,Rosli Gulla,Research,57333
273737,Rosli Gulla,Production,57333
273738,Karsten Vakili,Sales,103502
273740,Youpyo Cannata,Sales,74212
273741,Sadegh Leaver,Development,65767
273742,Rildo Armand,Development,70670
273743,Naftali Wilfing,Finance,99543
273744,Feipei Sridhar,Research,83473
273746,Dmitri Ishibashi,Production,67371
273747,Kwok Kaiser,Production,69504
273747,Kwok Kaiser,Customer Service,69504
273748,Piyawadee Roccetti,Development,82031
273749,Youssef Standera,Production,80829
273750,Abdulla Wroclawski,Marketing,80957
273751,Youpyo Emmerich,Finance,99394
273752,Kshitij Hiroyama,Production,64887
273754,Kristin Chartres,Sales,69383
273755,Noritoshi Kaminger,Production,69730
273756,Tokuyasu Encarnacion,Sales,111760
273757,Subir Schrooten,Development,59788
273757,Subir Schrooten,Research,59788
273759,Dzung Hitomi,Development,60964
273760,Salvador Angel,Development,56586
273761,Heekeun Herber,Production,74525
273762,Masoud Schaap,Production,43616
273763,Karoline Sgarro,Sales,88005
273765,Dinah Baranowski,Production,69040
273766,Filipe Ghelli,Marketing,73464
273768,Claudi Servieres,Production,80188
273768,Claudi Servieres,Development,80188
273769,Edwin Hinsberger,Development,47148
273770,Yolla Giveon,Sales,95958
273771,Sudhanshu Perri,Development,89737
273772,Hideyuki Kirkerud,Finance,64798
273773,Fan Seuren,Human Resources,74246
273775,Kristian Pietrzykowski,Development,66776
273776,Visit Sommer,Production,63673
273776,Visit Sommer,Quality Management,63673
273777,Phillip Cooley,Research,63688
273778,Maik Landherr,Sales,76865
273780,Oguz Wroclawski,Marketing,82008
273781,Akemi Swan,Customer Service,51965
273782,Shooichi Kornyak,Sales,83274
273783,Geoffrey Vesna,Development,81479
273784,Dzung Krzyzanowski,Production,75913
273786,Stafford Pramanik,Marketing,122709
273786,Stafford Pramanik,Sales,122709
273787,Lijia Conia,Marketing,102034
273788,Panayotis Etalle,Development,80588
273789,Mona Sewelson,Production,74707
273791,Fumitaka Chelton,Development,53862
273792,Berna McClurg,Marketing,78578
273793,Sven Sommen,Customer Service,52929
273794,Shay Kandlur,Development,75366
273795,Jianhao Lorho,Development,81704
273795,Jianhao Lorho,Research,81704
273796,Gad Junet,Customer Service,73571
273797,Filipe Carrera,Research,62446
273798,Katsuo Gyimothy,Development,71802
273800,Parke Kitai,Production,55298
273801,Toshimitsu Ramamoorthy,Human Resources,44602
273802,Val Heinisuo,Development,102141
273803,Suebskul Ligten,Sales,91029
273804,Fabrizio Homond,Development,60995
273805,Thodoros Papsdorf,Production,73342
273806,Hongzhu Beetstra,Marketing,106978
273806,Hongzhu Beetstra,Customer Service,106978
273807,Richara Einsfeld,Development,62402
273809,Vishv Cardazo,Customer Service,68085
273810,Stevo Douceur,Production,68829
273811,Cullen Hellwagner,Production,50184
273813,Arif Spieker,Finance,66707
273814,Sadok Staelin,Production,85622
273815,Arne Xiaoshan,Development,52567
273815,Arne Xiaoshan,Research,52567
273816,Odysseas Sichman,Sales,98877
273817,Becky Delgrossi,Development,50856
273818,Masasuke Werthner,Sales,93313
273819,Mototsugu Luke,Development,59815
273820,Uta Kilgore,Development,66239
273822,Mana Roison,Quality Management,67550
273823,Kolar Salinas,Finance,93999
273823,Kolar Salinas,Human Resources,93999
273824,Jenwei Rahimi,Production,41387
273825,Demin Navazio,Development,65152
273827,Munehiro Meriste,Production,62168
273828,Aram Bahr,Quality Management,55070
273829,Marsja Murtafg,Development,70914
273831,Kousuke Farrar,Sales,93160
273831,Kousuke Farrar,Customer Service,93160
273833,Kwan Olano,Production,79950
273834,Visit Leivant,Quality Management,99358
273835,Eberhardt Streit,Production,61899
273837,Takanari Hashii,Production,57411
273838,Phuoc Burnard,Development,51376
273839,Turgut Heemskerk,Sales,77572
273839,Turgut Heemskerk,Customer Service,77572
273840,Sasan Laventhal,Production,76828
273842,Leah Wielonsky,Development,71673
273843,Arvin Beetstra,Production,76922
273844,Mohan Thiran,Sales,70660
273845,Basant Ramaiah,Development,78747
273846,Ewing Plumb,Production,43822
273847,Kwangjo Bale,Sales,85532
273849,Stella Lorcy,Sales,60732
273849,Stella Lorcy,Marketing,60732
273850,Arch Karunanithi,Marketing,62741
273851,Dhritiman Parascandalo,Development,59501
273852,Remzi Janocha,Sales,63130
273853,Arno Bazelow,Quality Management,52967
273854,Moriyoshi Litecky,Development,56653
273855,Uli Melton,Production,65412
273857,Feipei Peternell,Sales,96399
273858,Gunilla Matzen,Sales,84040
273859,Arumugam Zlotek,Quality Management,85238
273859,Arumugam Zlotek,Production,85238
273860,Stamatina Snyers,Sales,106671
273861,Honesty Emmart,Development,72828
273862,Masadi Rassart,Human Resources,74101
273864,Isaac Perelgut,Customer Service,73931
273865,Manohar Lorch,Sales,103260
273866,Mohamadou Peres,Finance,66475
273867,Arch Leaver,Development,78394
273868,Shan Farrag,Sales,117665
273869,Jaewoo Brodal,Development,53962
273869,Jaewoo Brodal,Research,53962
273870,Duke Ruemmler,Sales,88269
273872,Yishai Heuter,Sales,76258
273873,Kristinn Conte,Quality Management,56841
273874,Sivanarayana Peron,Sales,93838
273875,Danny Rande,Quality Management,63679
273876,Naraig Sethi,Sales,104693
273877,Danco Yavatkar,Production,71743
273877,Danco Yavatkar,Development,71743
273879,Achilleas Angelov,Quality Management,57388
273880,Xinyu Marchegay,Production,53845
273881,Stamatina Klerer,Development,65857
273882,Aris Hofstetter,Development,43865
273883,Sanjit Rothe,Quality Management,75119
273884,Aram Chimia,Development,58268
273885,Shounak Plessier,Production,70751
273887,Lalit Lammel,Production,53967
273888,Khun Rosar,Production,78842
273889,Niranjan Panangaden,Production,78245
273890,Troy Nitta,Marketing,61314
273891,Ottavia Nilsson,Research,55083
273893,Yannik Rebaine,Sales,73527
273894,Shalesh Giaccio,Sales,114620
273895,Masami Ullian,Sales,82276
273896,Shushma Erman,Customer Service,51637
273896,Shushma Erman,Production,51637
273897,Gianluca Hasham,Development,58463
273898,Shuzo Speel,Marketing,77812
273900,Jianhui Waleschkowski,Production,69393
273901,Adel Leaver,Development,72518
273902,Mabhin Feldmann,Production,100379
273904,Steen Leijenhorst,Sales,59226
273905,Gadiel Karunanithi,Sales,84086
273905,Gadiel Karunanithi,Marketing,84086
273906,Panayotis Massonet,Production,86153
273907,Alselm Uhrig,Development,63259
273908,Sukumar Poujol,Customer Service,78632
273909,Paraskevi Uludag,Production,74685
273910,Serenella Rabehasaina,Production,87215
273911,Sanjiv Melski,Human Resources,54851
273913,Nidapan Rabejac,Sales,75389
273914,Guther Khalid,Development,64218
273915,IEEE Ghemri,Production,66083
273915,IEEE Ghemri,Customer Service,66083
273916,Michaela Sluis,Development,98029
273917,Chriss Gopalakrishnan,Development,70733
273918,Mario Samarati,Research,88114
273919,Bikash Gecseg,Customer Service,58662
273921,Sasan Lunt,Finance,51226
273922,Kazunori Garnick,Development,74590
273923,Shigeaki Chaudhuri,Customer Service,54161
273925,Bilhanan Cheshire,Customer Service,87725
273925,Bilhanan Cheshire,Marketing,87725
273926,Hisao Schlenzig,Development,59751
273927,Huican Unno,Development,63970
273929,Dharmaraja Garrabrants,Development,57251
273930,Alejandra Badr,Marketing,61876
273931,Shahid Zykh,Research,80247
273932,Otilia Gubsky,Production,57148
273933,Sreenivas Parfitt,Sales,121016
273934,Elgin Riefers,Customer Service,65030
273935,Heng Gils,Production,68331
273936,Heon Kawashima,Production,65647
273936,Heon Kawashima,Customer Service,65647
273938,Along Kriebel,Sales,84805
273939,Rimli Bharadwaj,Research,63980
273940,Geraldo Erva,Development,72632
273942,Ayakannu Boissier,Quality Management,80341
273943,Ugo Tasistro,Human Resources,46756
273944,Ger Baez,Customer Service,99501
273944,Ger Baez,Sales,99501
273945,Aruna Rijckaert,Customer Service,60032
273946,Niranjan Zaiane,Development,65609
273949,Maik Cappello,Development,55557
273950,Shalesh Lorys,Sales,74021
273951,Subir Mitsuhashi,Production,83674
273952,Nahla Braccini,Development,64934
273954,Slavian Plavsic,Sales,106696
273956,Kauko Chimia,Customer Service,62055
273957,Danai Anick,Development,74384
273958,Jiafu Klerer,Production,75608
273959,Arch Busillo,Development,78637
273960,Feipei Bazzichi,Development,79409
273962,Bodo Sudkamp,Development,123197
273962,Bodo Sudkamp,Research,123197
273963,Ewing Binding,Production,55049
273964,Nathan Ratnaker,Development,69728
273965,Akeel Curless,Research,51989
273967,Adib Lowrie,Development,49662
273968,Sastry Reutenauer,Development,59158
273969,Shakhar Schlumberger,Finance,72911
273970,Giap Serre,Quality Management,94431
273971,Sampalli Dymetman,Human Resources,66757
273972,Danae Conta,Customer Service,72416
273972,Danae Conta,Production,72416
273973,Berni Ishibashi,Development,82861
273975,Fayez Koyama,Development,71701
273976,Rafail Monarch,Sales,114480
273977,Krassimir Farrel,Finance,78797
273978,Huican Chenoweth,Sales,92680
273980,Jongsuk Kavraki,Development,47835
273981,Gunilla Bratsberg,Production,86497
273981,Gunilla Bratsberg,Customer Service,86497
273982,Jeanne Stassinopoulos,Development,59802
273983,Manohar Matzen,Production,91437
273984,Sanjay Tasistro,Sales,103223
273985,Debatosh Joslin,Marketing,88866
273987,Emran Halloran,Development,78197
273989,Saeko Lueh,Marketing,57753
273990,Bader Pellegrinelli,Production,68837
273991,Shushma Roccetti,Sales,72978
273992,Hercules Monkewich,Production,51905
273992,Hercules Monkewich,Development,51905
273993,Kirk Fontet,Sales,87359
273994,Make Lorie,Development,67629
273995,Hilary Litvinov,Quality Management,67855
273997,Yechiam Braunschweig,Sales,108887
273998,Zvonko Serdy,Development,91201
274000,Bernd Rosar,Development,79029
274001,IEEE Meriste,Finance,58258
274002,Taisook Milicia,Finance,74309
274002,Taisook Milicia,Human Resources,74309
274003,Kiyomitsu Nishimukai,Finance,73301
274004,Nidapan Jumpertz,Finance,78961
274005,Marek Krider,Sales,51884
274006,Bezalel Fiebach,Development,42728
274008,Khalid Trystram,Finance,71705
274009,Christoph Desikan,Sales,81433
274011,Breannda Mawatari,Finance,66871
274011,Breannda Mawatari,Human Resources,66871
274012,Clyde Ramaiah,Sales,78806
274013,Giordano Spataro,Production,60434
274014,Barun Munro,Development,62505
274015,Kwangho Hopewell,Quality Management,50952
274016,Marsja Famili,Marketing,74043
274018,Adamantios Chvatal,Sales,101390
274019,Vivian Tischendorf,Production,48587
274021,Hitomi Poulakidas,Production,42843
274021,Hitomi Poulakidas,Development,42843
274022,Muzhong Garnick,Finance,92316
274023,Jagoda Brendel,Production,54082
274024,Aron Cardazo,Quality Management,79636
274025,Qingxiang Tsunoo,Development,60393
274026,Vesna Peng,Development,72191
274027,Byong Lenart,Development,69104
274028,Utpal Nastansky,Customer Service,50406
274030,Danil Mitzlaff,Development,61430
274031,Hyuckchul Fiutem,Development,50379
274033,Pranjal Schwabacher,Development,42532
274035,Demos Hambrick,Finance,51433
274036,Hongzue Butner,Production,48837
274038,Zhiwei Perfilyeva,Production,69561
274039,Martine Juneja,Production,54656
274039,Martine Juneja,Development,54656
274040,Rafols Vecchio,Production,77517
274041,Dzung Lamma,Sales,93664
274042,Xinyu Rossi,Development,59648
274043,Wilmer Kadhim,Sales,91911
274044,Yuchang Erni,Production,87134
274046,Shigeo Peris,Development,71226
274047,Mitsuyuki Bail,Sales,77631
274049,Gill Rohrbach,Customer Service,46494
274049,Gill Rohrbach,Production,46494
274050,Eric Gomatam,Research,74560
274051,Qiwen Norsworthy,Development,76197
274052,Monique Hempstead,Development,101077
274053,Shuji Bruckman,Customer Service,59026
274054,Adam Axelband,Production,74042
274055,Florina Anandan,Development,66034
274056,Gully Zyda,Sales,104806
274058,Sachin Siegrist,Sales,103402
274059,Niclas Falby,Sales,55485
274059,Niclas Falby,Customer Service,55485
274060,Baziley Pileggi,Customer Service,49527
274061,Panayotis Ranai,Human Resources,65631
274063,Manton Ernst,Finance,109789
274064,Nevio Rande,Customer Service,70588
274065,Kiam Picci,Development,64446
274066,Navin Aloisi,Human Resources,98030
274068,Yuuichi Arlazarov,Sales,72640
274069,Susanna Cichocki,Sales,85006
274070,Tzu Kushnir,Development,76860
274070,Tzu Kushnir,Production,76860
274071,Mingsen Weiland,Human Resources,58181
274072,Tua Falco,Production,68056
274074,Gretta Marletta,Development,47891
274075,Bingning Boreale,Production,78400
274076,Yishay Bolotov,Production,57910
274077,Djelloul Bazzichi,Sales,103282
274078,IEEE Moffat,Production,63961
274079,Khalil Uhrik,Production,58747
274079,Khalil Uhrik,Customer Service,58747
274081,Remko Oehlmann,Production,82898
274082,Neven Avouris,Finance,111783
274083,Aram Paciorek,Development,57993
274084,Bernice Luon,Development,56831
274085,Bader Schmezko,Production,54300
274086,Randi Oppitz,Customer Service,81093
274087,Mari Olano,Development,52285
274090,Franziska Peng,Finance,55968
274091,Elvia Angel,Marketing,65443
274092,Jolita Kranzdorf,Development,68361
274093,Hausi Segond,Development,62137
274094,Jianhua Jiafu,Quality Management,104931
274095,Mizuhito Harnett,Production,62220
274096,Bedrich Ushiama,Production,55617
274097,Lene Sadowski,Sales,80652
274097,Lene Sadowski,Marketing,80652
274099,Stevo Perko,Production,60448
274100,Chikara Worfolk,Sales,82579
274101,Gunilla Liedekerke,Research,51483
274102,Kenroku Rosay,Human Resources,48278
274103,Kellie Erez,Production,80077
274104,Mary Rajcani,Customer Service,61776
274106,Leon Herber,Sales,74118
274106,Leon Herber,Marketing,74118
274107,Mingzeng Oxenboll,Finance,74991
274108,Sungwon Caine,Human Resources,59415
274109,Inderjeet Thambidurai,Sales,97467
274110,Mahendra Schapire,Sales,61395
274111,Sugwoo Khasidashvili,Marketing,69412
274113,Khun Chvatal,Production,53327
274114,Xiaopeng Kragelund,Production,59817
274115,Feixiong Vadhan,Marketing,74005
274116,Rasiah Schwartzburd,Human Resources,66636
274116,Rasiah Schwartzburd,Finance,66636
274117,Shigenori Randi,Development,67036
274118,Kinh Srimani,Research,77099
274119,Hugo Narwekar,Development,61019
274121,Debatosh Jiafu,Finance,100443
274122,Henk Rajcani,Production,82094
274124,Chikako McClure,Development,52048
274126,Matk Bain,Production,102564
274127,Zissis Linares,Sales,79654
274128,Fumitaka Rosiles,Development,69728
274129,Willard Rosen,Research,67553
274131,Siamak Kaiser,Finance,90111
274132,Sanjay Pietracaprina,Marketing,92339
274133,Kerryn Potthoff,Quality Management,73889
274136,Otilia Markovitch,Development,57137
274137,Sampalli Berendt,Finance,85385
274138,Shushma Lambe,Customer Service,84678
274139,Narain Schonegge,Production,74016
274140,Kiyokazu Radhakrishnan,Production,77605
274141,Mabo Gils,Human Resources,78873
274143,Susumu Mayerwieser,Quality Management,60759
274144,Yinlin Decaestecker,Research,69323
274145,Satoru Rusterholz,Development,71795
274146,Duke Belinskaya,Development,58952
274147,Suvo Eiron,Production,65949
274149,Felicidad Schahn,Development,113827
274151,Yishay Famili,Development,60409
274153,Kamakshi Dechter,Development,46330
274154,Xinan Hennebert,Sales,74310
274155,Supot Schaar,Finance,74170
274156,Takahito Solovay,Marketing,84605
274157,Zita Buchter,Finance,61503
274158,Aimee Penz,Development,60458
274160,Uno Fraisse,Development,70604
274161,True Szilard,Research,70001
274162,Dmitri Gerlach,Sales,103779
274163,Weiru Stemann,Sales,112428
274164,Moon Verhoeff,Customer Service,46190
274165,Fai Compeau,Sales,92571
274167,Berna Hooghiemstra,Finance,85589
274168,Kensyu Clouatre,Production,54946
274168,Kensyu Clouatre,Development,54946
274170,Gaurav Cappelletti,Customer Service,75713
274171,Aiichiro Kaiserswerth,Human Resources,62087
274172,Jinxi Leppanen,Research,57332
274173,Feiyu Krupka,Quality Management,80138
274175,Teiji Pocchiola,Finance,56040
274176,Kristof Gronowski,Sales,79182
274177,Oddvar Gajiwala,Quality Management,52270
274178,Toshimitsu Conta,Finance,70355
274179,Boalin Rahier,Research,84340
274179,Boalin Rahier,Development,84340
274180,Jianhao Schiettecatte,Production,61716
274181,Yechezkel Fortenbacher,Sales,74747
274183,Giap Erdi,Research,67291
274184,Lucien Debuse,Development,52477
274185,Hercules Perl,Development,101732
274186,Neelam Frolund,Sales,98782
274187,Gao Sidhu,Human Resources,59499
274188,Denny Genther,Production,81475
274188,Denny Genther,Customer Service,81475
274189,Moss Streit,Development,50627
274190,Cheong Dratva,Production,66742
274193,Etsuo Schlumberger,Production,74365
274194,Masasuke Marchegay,Production,63181
274195,Yucel Gulla,Marketing,77022
274196,Ghassan Demizu,Sales,68312
274197,Geoffrey Randi,Sales,122116
274198,Woody Marciano,Production,62723
274198,Woody Marciano,Quality Management,62723
274200,Mandell Beutelspacher,Development,57288
274201,Sreenivas Luck,Development,79941
274202,Guoxiang Christ,Development,48103
274203,Hinrich Grospietsch,Production,53083
274204,Arra Rissland,Production,44997
274205,Feiyu Servieres,Production,70544
274207,Lijie Chappelet,Production,56917
274208,Terresa Babb,Production,71455
274208,Terresa Babb,Customer Service,71455
274209,Dinah Seuren,Production,51643
274211,Gadiel Sgarro,Marketing,97437
274212,Marek Erol,Development,99232
274213,Kristof Ritcey,Development,69130
274214,Tomoyuki Conti,Quality Management,80726
274217,Patricio Peral,Marketing,56945
274217,Patricio Peral,Human Resources,56945
274218,Sanjeeva Grandbois,Customer Service,71816
274219,Lunjin Straney,Finance,66440
274220,Apostol Karcich,Quality Management,67832
274221,Aemilian Matzen,Sales,74512
274222,Heping Sessa,Sales,122838
274223,Susumu Masaki,Production,89220
274225,Fumitaka Fioravanti,Research,41371
274225,Fumitaka Fioravanti,Development,41371
274226,Jaroslava Koblitz,Human Resources,43066
274227,Chenxi Gniady,Sales,84111
274228,Soenke Champarnaud,Development,60291
274229,Jaber Peyn,Production,57126
274230,Takanari Sridhar,Production,66447
274231,Susanna Keirsey,Production,74552
274233,Augustine Miake,Sales,99331
274234,Gadiel Birke,Development,57414
274235,Erez Oxman,Development,60480
274235,Erez Oxman,Research,60480
274236,Jagoda Kavvadias,Human Resources,63696
274237,Younwoo Codenie,Finance,66159
274239,Juyoung Borovoy,Marketing,91321
274241,Kyoichi Pavlopoulou,Research,56538
274242,DeForest Streng,Human Resources,63087
274244,Alair Piancastelli,Development,81324
274245,Jaroslava Baalen,Research,43455
274246,Rajmohan Danley,Human Resources,52319
274247,Ipke Erbe,Customer Service,65660
274249,Ekawit Kusakari,Production,90791
274250,Moss Munck,Production,41692
274251,Heon Kadhim,Sales,115449
274251,Heon Kadhim,Marketing,115449
274252,Zorica Petereit,Research,71062
274253,Yagil Vrecion,Sales,115711
274255,Marie Molenkamp,Sales,73984
274256,Sreenivas Remmers,Production,64442
274257,Arif Kavvadias,Production,64741
274258,Houman Arlazarov,Development,55926
274259,Florian Erdi,Production,83857
274261,Tommaso Merks,Production,72887
274261,Tommaso Merks,Customer Service,72887
274262,Cedric Scallan,Production,52892
274263,Tuval Demke,Sales,98126
274264,Rosli Siepmann,Sales,68337
274265,Jahangir Daescu,Development,49105
274267,Xiaoqiu Suri,Human Resources,56504
274268,Goo Keirsey,Finance,129084
274269,Macha Nitto,Production,92695
274270,Ung Walstra,Development,67660
274271,Prodip Ritcey,Sales,70283
274272,Persi Conia,Development,90155
274272,Persi Conia,Research,90155
274273,Mandell Papastamatiou,Production,47649
274275,Jaroslava Samarati,Development,91353
274276,Jasminko Iisaka,Production,81350
274278,Horward Oberman,Development,49838
274279,Spyrose Grandbois,Sales,92961
274281,Yuguang Orlowski,Quality Management,67308
274282,Saeko Bernatsky,Sales,75347
274283,Takahira Sherertz,Finance,55214
274284,Youssef Jording,Sales,135192
274285,Temple Perko,Marketing,74025
274286,Koichi Schlegelmilch,Sales,54211
274289,Suzette Vandervoorde,Human Resources,73917
274290,Tsuneo Birke,Research,66602
274290,Tsuneo Birke,Development,66602
274291,Susuma Cronau,Human Resources,72772
274292,Gurbir Sury,Development,69797
274293,Lena Khamsi,Production,73626
274294,Amalendu Kading,Sales,74594
274296,Hauke Nooteboom,Production,74990
274297,Piyush Pfau,Production,61647
274299,Kish Puoti,Research,82727
274300,Serap Soicher,Development,52110
274301,Berni Heemskerk,Production,61392
274301,Berni Heemskerk,Customer Service,61392
274302,Toshiko Stifter,Finance,64318
274303,Val Gustavson,Production,60499
274304,Moto Sadowski,Quality Management,60893
274305,Mana Linares,Development,77816
274306,Naraig Birrer,Finance,60597
274308,Ramalingam Lieberherr,Production,71546
274310,Toong Felder,Production,48576
274311,Kiam Riexinger,Quality Management,71656
274312,Florina Rodite,Production,56177
274313,Fusako Wallrath,Sales,72997
274314,Deborah Schneeberger,Development,69836
274315,Tiina Ventosa,Development,50248
274316,Irena Khamsi,Research,60138
274318,Utpal Benzmuller,Research,73429
274319,Sanjay Gammage,Development,74565
274320,Erez Emmart,Sales,95647
274321,Rosli Kornatzky,Sales,121181
274322,Ranga Benantar,Sales,71352
274323,Masato Feinberg,Development,74952
274324,Utz Antonisse,Quality Management,83509
274325,Akemi Conti,Finance,66977
274327,Arto Miake,Production,85826
274329,Sanjoy Panienski,Development,95116
274330,Richard Demke,Human Resources,70028
274331,Yakichi Awdeh,Research,67063
274333,Ramya Kampfer,Quality Management,64025
274336,Zdislav Kroon,Development,66694
274337,Richard Shobatake,Sales,86101
274338,Georgi Gargeya,Finance,93667
274339,Taizo Peres,Development,81922
274341,Serif Velardi,Quality Management,52152
274342,Mihalis Baca,Finance,122300
274343,Fay Hutter,Finance,85522
274343,Fay Hutter,Human Resources,85522
274344,Uzi Millington,Human Resources,60156
274345,Miyeon Eiter,Sales,109243
274346,Sadun Plessier,Production,75239
274348,Cheong Siksek,Development,67387
274349,Lubomir Wilfing,Customer Service,56179
274350,Lakshmi Bondorf,Finance,63308
274351,Alexius Wilharm,Research,77569
274353,Dharmaraja Cochrane,Production,44300
274354,Arve Herber,Development,67243
274356,Rafols Restivo,Production,62073
274357,Iara Sigstam,Development,76088
274359,Dante Gecsel,Sales,91483
274360,Shuzo Oskamp,Development,73421
274362,Sumali Clouatre,Sales,81343
274363,Dannz Alvarado,Development,76412
274364,Reuven Kavraki,Production,66930
274366,Heng Rassart,Production,77996
274367,Leucio Lamparter,Human Resources,73380
274368,Jacopo Dayana,Development,59037
274369,Ranga Waymire,Research,57339
274370,Toshimo Ratnaker,Research,50424
274370,Toshimo Ratnaker,Production,50424
274371,Genki Delaune,Finance,138775
274372,Herbert Atrawala,Quality Management,65629
274374,Mikhail Hiraishi,Quality Management,62228
274375,Jaques Albarhamtoshy,Production,90568
274376,Bernardo Kampfer,Development,69722
274377,Clyde Juneja,Quality Management,54547
274378,Jiang Luce,Finance,74182
274378,Jiang Luce,Sales,74182
274379,Sangeeta Milicic,Production,78850
274382,Saddek Liesche,Human Resources,56956
274383,Francoise McAffer,Production,63187
274384,Gennadi Czaja,Finance,79067
274385,Mingzeng Junet,Finance,67762
274386,IEEE Puppe,Finance,75580
274388,Nishit Mandelberg,Production,69841
274388,Nishit Mandelberg,Customer Service,69841
274389,Muneo Cyne,Production,54566
274390,Marsja Salinas,Research,60625
274391,Sibyl Cheshire,Production,88006
274392,Matt Schrooten,Finance,43113
274394,Aamod Zastre,Sales,98502
274395,Shimshon Nitto,Finance,85228
274396,Adib Munoz,Customer Service,55290
274397,Rimli Wendorf,Sales,92180
274398,Vincent Randi,Customer Service,60983
274399,Uta Sambasivam,Customer Service,99661
274399,Uta Sambasivam,Sales,99661
274400,Yakkov Callaway,Sales,72850
274402,Jasminko Zambonelli,Finance,80922
274403,Kellie Vanwelkenhuysen,Production,63089
274404,Alejandro Pappas,Production,79461
274405,Sibyl Plumb,Production,74982
274408,Frazer Wroclawski,Customer Service,72850
274408,Frazer Wroclawski,Sales,72850
274409,Saeed Leonhardt,Production,53224
274411,Amstein Schlegelmilch,Research,55561
274412,Moriyoshi Basawa,Marketing,78147
274413,Stamatina Valtorta,Development,53099
274414,Genevieve Sessa,Development,59774
274415,Gully Savasere,Production,57195
274416,Boalin Driscoll,Finance,101007
274417,Flemming Cichocki,Marketing,69616
274417,Flemming Cichocki,Customer Service,69616
274419,Satoru Ponthieu,Development,51569
274420,Tomofumi Neiman,Customer Service,65182
274421,Tsz Lorho,Sales,103030
274422,Supot Clemencon,Finance,71377
274424,Mansur Erol,Sales,98739
274425,Apostol Norsworthy,Production,64999
274426,Taegyun Fontan,Production,45199
274427,Guther Akaboshi,Finance,70860
274428,Lenore Savasere,Finance,76168
274428,Lenore Savasere,Human Resources,76168
274429,Kensei Swan,Production,49015
274430,Georgy Piveteau,Sales,88541
274431,Siamak Yemenis,Production,45374
274433,Christ Denis,Sales,63533
274434,Taisook Choobineh,Development,70437
274435,Richara Beetstra,Sales,91783
274436,Brewster Zockler,Sales,104583
274438,Pantung Kermarrec,Customer Service,68957
274439,Aral Narahara,Development,49274
